customer_id,source,medium,campaign,rank_of_source,created_account_flag,total_number_of_activities,num_of_deposits,num_of_tickets,total_deposits
1300969195,prnewswire.com,referral,(not set),1,1,1,0,0,0.0
1355652751,duckduckgo,organic,(not set),1,1,1,0,0,0.0
1401192429,google,organic,(not set),1,1,1,0,0,0.0
1424148495,google,organic,(not set),1,1,1,0,0,0.0
1441589089,google,organic,(not set),1,1,2,1,0,75.0
1618289294,google,organic,(not set),1,1,1,0,0,0.0
1686888193,(direct),(none),(not set),1,1,1,0,0,0.0
1687542091,google,organic,(not set),1,1,1,0,0,0.0
1727799310,t.co,referral,(not set),1,1,1,0,0,0.0
173017928.2,google,organic,(not set),1,1,1,0,0,0.0
1808674775,google,organic,(not set),1,1,2,1,0,325.0
1914212236,t.co,referral,(not set),1,1,2,1,0,75.0
1963487860,google,organic,(not set),1,1,2,0,0,0.0
2028392802,(direct),(none),(not set),1,1,1,0,0,0.0
2080977609,google,organic,(not set),1,1,1,0,0,0.0
225042561.2,t.co,referral,(not set),1,1,2,1,0,75.0
2D33C7AD-3FD4-480C-BF49-5D9791D49883,(direct),(none),(not set),1,1,1,0,0,0.0
36174e65-0546-45b5-83c8-1b56265387b0,(direct),(none),(not set),1,1,1,0,0,0.0
428967085.2,google,organic,(not set),1,1,1,0,0,0.0
499FF8ED-B529-465C-A612-30B6EC872326,(direct),(none),(not set),1,1,1,0,0,0.0
501690104.2,google,organic,(not set),1,1,1,0,0,0.0
743895828.2,t.co,referral,(not set),1,1,3,2,0,150.0
807538642.2,google,organic,(not set),1,1,4,3,0,225.0
A781A88F-2D0A-4C8B-AC78-C0856ACEE008,(direct),(none),(not set),1,1,1,0,0,0.0
1002931684,(direct),(none),(not set),1,1,1,0,0,0.0
1005186021,google,organic,(not set),1,1,1,0,0,0.0
102461617.2,google,organic,(not set),1,1,1,0,0,0.0
104D8E6E-DF0F-4DE6-987B-F144C499D211,(direct),(none),(not set),1,1,1,0,0,0.0
1091980594,google,organic,(not set),1,1,1,0,0,0.0
1109704946,google,organic,(not set),1,1,2,0,0,0.0
1139829439,google,organic,(not set),1,1,1,0,0,0.0
1183482908,google,organic,(not set),1,1,1,0,0,0.0
119828207.2,google,organic,(not set),1,1,1,0,0,0.0
1212362643,google,organic,(not set),1,1,1,0,0,0.0
1213562042,t.co,referral,(not set),1,1,2,0,1,0.0
1406346305,t.co,referral,(not set),1,1,1,0,0,0.0
1453171527,google,organic,(not set),1,1,1,0,0,0.0
1484522798,(direct),(none),(not set),1,1,1,0,0,0.0
1560610404,google,organic,(not set),1,1,1,0,0,0.0
1603863727,google,organic,(not set),1,1,1,0,0,0.0
1796174679,google,organic,(not set),1,1,2,1,0,75.0
1828036954,google,organic,(not set),1,1,1,0,0,0.0
1847778786,google,organic,(not set),1,1,1,0,0,0.0
1865078235,google,organic,(not set),1,1,1,0,0,0.0
1865886512,prnewswire.com,referral,(not set),1,1,3,2,0,150.0
1918336283,google,organic,(not set),1,1,2,1,0,75.0
1921962019,(direct),(none),(not set),1,1,1,0,0,0.0
1E19C4DD-60C7-41B9-B7BF-31C3D5F1FA3A,(direct),(none),(not set),1,1,1,0,0,0.0
2004594861,google,organic,(not set),1,1,1,0,0,0.0
2017017072,(direct),(none),(not set),1,1,1,0,0,0.0
2117496070,google,organic,(not set),1,1,1,0,0,0.0
244292009.2,(direct),(none),(not set),1,1,1,0,0,0.0
3E256817-C0FC-45C4-8B82-E9DC9E1466C6,(direct),(none),(not set),1,1,1,0,0,0.0
468750247.2,google,organic,(not set),1,1,1,0,0,0.0
4927143e-b721-41f6-8f61-fa390f4d56a3,(direct),(none),(not set),1,1,2,0,0,0.0
520840123.2,yahoo,organic,(not set),1,1,1,0,0,0.0
540769286.2,l.instagram.com,referral,(not set),1,1,1,0,0,0.0
829892372.2,google,organic,(not set),1,1,1,0,0,0.0
863359128.2,google,organic,(not set),1,1,1,0,0,0.0
881542611.2,google,organic,(not set),1,1,1,0,0,0.0
961970823.2,google,organic,(not set),1,1,11,5,5,375.0
979019200.2,t.co,referral,(not set),1,1,1,0,0,0.0
A9AECA8D-7E60-4FBD-A029-3E0A88DA312F,(direct),(none),(not set),1,1,1,0,0,0.0
ad2599fa-9b1c-4861-af2f-d5273cf5fd70,(direct),(none),(not set),1,1,1,0,0,0.0
e1c954a0-a43e-478f-925d-8f0b9ce85e88,(direct),(none),(not set),1,1,1,0,0,0.0
111764079.2,google,organic,(not set),1,1,1,0,0,0.0
1145668078,bing,organic,(not set),1,1,1,0,0,0.0
1471195242,t.co,referral,(not set),1,1,1,0,0,0.0
1550137479,(direct),(none),(not set),1,1,3,2,0,150.0
1556246629,t.co,referral,(not set),1,1,1,0,0,0.0
1602491209,t.co,referral,(not set),1,1,1,0,0,0.0
1899561717,google,organic,(not set),1,1,1,0,0,0.0
1955594761,(direct),(none),(not set),1,1,2,1,0,75.0
2007229984,google,organic,(not set),1,1,2,1,0,75.0
2037999338,google,organic,(not set),1,1,1,0,0,0.0
2041871278,(direct),(none),(not set),1,1,2,1,0,500.0
2068980071,google,organic,(not set),1,1,1,0,0,0.0
2113770122,(direct),(none),(not set),1,1,1,0,0,0.0
21166690.16,(direct),(none),(not set),1,1,5,4,0,300.0
2117945360,google,organic,(not set),1,1,1,0,0,0.0
2135032431,google,organic,(not set),1,1,1,0,0,0.0
393893196.2,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
4415D984-50CD-4539-94AE-D091E9EC93AC,(direct),(none),(not set),1,1,1,0,0,0.0
598511519.2,(direct),(none),(not set),1,1,1,0,0,0.0
733946540.2,(direct),(none),(not set),1,1,1,0,0,0.0
798086139.2,google,organic,(not set),1,1,1,0,0,0.0
863965345.2,google,organic,(not set),1,1,1,0,0,0.0
929080001.2,(direct),(none),(not set),1,1,1,0,0,0.0
AC292E2C-E352-403B-8779-22DA79FE2651,(direct),(none),(not set),1,1,1,0,0,0.0
1125031656,google,organic,(not set),1,1,2,0,1,0.0
1156941742,(direct),(none),(not set),1,1,2,0,0,0.0
1280908580,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1300646111,t.co,referral,(not set),1,1,1,0,0,0.0
1354438591,google,organic,(not set),1,1,2,1,0,75.0
1420903145,google,organic,(not set),1,1,1,0,0,0.0
1428814589,google,organic,(not set),1,1,1,0,0,0.0
15104636.16,google,organic,(not set),1,1,1,0,0,0.0
1531560156,google,organic,(not set),1,1,2,0,1,0.0
17E53699-1220-4C2E-BC65-68EAD1BA88DC,(direct),(none),(not set),1,1,1,0,0,0.0
1806299554,t.co,referral,(not set),1,1,1,0,0,0.0
1927183309,google,organic,(not set),1,1,1,0,0,0.0
2035701439,google,organic,(not set),1,1,1,0,0,0.0
325982410.2,(direct),(none),(not set),1,1,3,2,0,96.0
387251637.2,(direct),(none),(not set),1,1,1,0,0,0.0
392126785.2,google,organic,(not set),1,1,1,0,0,0.0
398915297.2,google,organic,(not set),1,1,1,0,0,0.0
400071485.2,google,organic,(not set),1,1,2,0,1,0.0
430641226.2,google,organic,(not set),1,1,2,1,0,75.0
528659552.2,google,organic,(not set),1,1,1,0,0,0.0
533936988.2,google,organic,(not set),1,1,1,0,0,0.0
583619604.2,google,organic,(not set),1,1,3,1,1,25.0
654720385.2,google,organic,(not set),1,1,1,0,0,0.0
654934e1-4e19-4f87-b39d-2e37b5958c27,(direct),(none),(not set),1,1,1,0,0,0.0
674977689.2,t.co,referral,(not set),1,1,1,0,0,0.0
7807E5B2-DE3B-4CD4-B53A-1872B25797E4,(direct),(none),(not set),1,1,1,0,0,0.0
910870256.2,google,organic,(not set),1,1,1,0,0,0.0
985221345.2,(direct),(none),(not set),1,1,2,1,0,75.0
F2604A02-8074-42A9-AB68-718BE840F2C4,(direct),(none),(not set),1,1,1,0,0,0.0
1163091222,google,organic,(not set),1,1,1,0,0,0.0
1164404292,google,organic,(not set),1,1,1,0,0,0.0
1353537570,t.co,referral,(not set),1,1,1,0,0,0.0
1380512404,google,organic,(not set),1,1,2,1,0,75.0
1401404884,google,organic,(not set),1,1,2,0,1,0.0
1432619123,google,organic,(not set),1,1,1,0,0,0.0
1466501236,google,organic,(not set),1,1,1,0,0,0.0
1500498567,t.co,referral,(not set),1,1,1,0,0,0.0
1529196821,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1553498369,(direct),(none),(not set),1,1,1,0,0,0.0
1590692289,google,organic,(not set),1,1,2,1,0,75.0
1631732952,(direct),(none),(not set),1,1,3,2,0,150.0
1662238558,google,organic,(not set),1,1,1,0,0,0.0
1715103029,google,organic,(not set),1,1,1,0,0,0.0
173007563.2,(direct),(none),(not set),1,1,1,0,0,0.0
1805205685,prnewswire.com,referral,(not set),1,1,1,0,0,0.0
1925269735,(direct),(none),(not set),1,1,1,0,0,0.0
1942107408,t.co,referral,(not set),1,1,1,0,0,0.0
1964467058,google,organic,(not set),1,1,1,0,0,0.0
1991410359,google,organic,(not set),1,1,1,0,0,0.0
1AE7D7F0-1478-4B27-966B-000D8B77FDED,(direct),(none),(not set),1,1,1,0,0,0.0
1CBB5DAE-BE70-4778-BE16-FE27A792AF52,(direct),(none),(not set),1,1,1,0,0,0.0
202290841.2,google,organic,(not set),1,1,1,0,0,0.0
2095240079,google,organic,(not set),1,1,1,0,0,0.0
2134914768,google,organic,(not set),1,1,1,0,0,0.0
2138523295,(direct),(none),(not set),1,1,1,0,0,0.0
28786532.16,google,organic,(not set),1,1,2,0,1,0.0
33913724.16,t.co,referral,(not set),1,1,3,2,0,1775.0
5E85F9AA-B454-45B8-8FD3-353A591B1C21,(direct),(none),(not set),1,1,1,0,0,0.0
715390416.2,google,organic,(not set),1,1,1,0,0,0.0
755090886.2,google,organic,(not set),1,1,4,3,0,225.0
828511887.2,google,organic,(not set),1,1,1,0,0,0.0
844773539.2,google,organic,(not set),1,1,1,0,0,0.0
A8C525E3-D4CD-4B60-B729-5A4E24FA1CFD,(direct),(none),(not set),1,1,1,0,0,0.0
E10FEB5E-B41A-4D5A-8849-6C51FC7CEB49,(direct),(none),(not set),1,1,1,0,0,0.0
E89EF6B1-7930-4B00-A7B6-A184426653D1,(direct),(none),(not set),1,1,1,0,0,0.0
F958A6AC-7552-4F73-8AB3-49ABCED35FEE,(direct),(none),(not set),1,1,1,0,0,0.0
FC098342-4D77-480A-A9BC-7304FD66344C,(direct),(none),(not set),1,1,1,0,0,0.0
1052178250,(direct),(none),(not set),1,1,1,0,0,0.0
1064379492,(direct),(none),(not set),1,1,1,0,0,0.0
1245331419,google,organic,(not set),1,1,2,1,0,25.0
1261729608,t.co,referral,(not set),1,1,1,0,0,0.0
1273956926,t.co,referral,(not set),1,1,2,0,1,0.0
1287853794,google,organic,(not set),1,1,1,0,0,0.0
1298359508,t.co,referral,(not set),1,1,1,0,0,0.0
1338568352,t.co,referral,(not set),1,1,1,0,0,0.0
1355453753,google,organic,(not set),1,1,2,0,1,0.0
1397177017,(direct),(none),(not set),1,1,1,0,0,0.0
1493680276,t.co,referral,(not set),1,1,1,0,0,0.0
1508240888,(direct),(none),(not set),1,1,1,0,0,0.0
1604879144,google,organic,(not set),1,1,1,0,0,0.0
1785192610,google,organic,(not set),1,1,1,0,0,0.0
1924935544,(direct),(none),(not set),1,1,1,0,0,0.0
1993181788,(direct),(none),(not set),1,1,1,0,0,0.0
2118464224,google,organic,(not set),1,1,1,0,0,0.0
409816854.2,t.co,referral,(not set),1,1,2,1,0,200.0
583603382.2,google,organic,(not set),1,1,1,0,0,0.0
620475433.2,t.co,referral,(not set),1,1,1,0,0,0.0
6729F3FA-E4FE-4743-BEAC-6DF186F971B2,(direct),(none),(not set),1,1,1,0,0,0.0
760161475.2,RotoWire,featuredtix,RWFT,1,1,2,1,0,25.0
96C4BADD-73E7-4BEF-88D6-440105AC7B7E,(direct),(none),(not set),1,1,1,0,0,0.0
9B7008F0-4111-4CFB-B1AF-9F83E073C89C,(direct),(none),(not set),1,1,1,0,0,0.0
C7C69386-4B1E-4F4D-BF8A-1B67CD7E1F9E,(direct),(none),(not set),1,1,1,0,0,0.0
1050852136,(direct),(none),(not set),1,1,1,0,0,0.0
1172848276,google,organic,(not set),1,1,1,0,0,0.0
1362337976,(direct),(none),(not set),1,1,1,0,0,0.0
141222831.2,RotoWire,email,RWE,1,1,2,1,0,75.0
1457250268,google,organic,(not set),1,1,2,1,0,75.0
146870807.2,google,organic,(not set),1,1,1,0,0,0.0
15453F98-D3B9-413C-AC4D-68EB4270BEA7,(direct),(none),(not set),1,1,1,0,0,0.0
1593601656,(direct),(none),(not set),1,1,1,0,0,0.0
1799258695,google,organic,(not set),1,1,1,0,0,0.0
1906338379,google,organic,(not set),1,1,1,0,0,0.0
193042378.2,google,organic,(not set),1,1,4,3,0,225.0
1960606330,google,organic,(not set),1,1,1,0,0,0.0
1965296431,google,organic,(not set),1,1,1,0,0,0.0
2033951882,t.co,referral,(not set),1,1,1,0,0,0.0
2119954958,google,organic,(not set),1,1,1,0,0,0.0
285DBF2C-0CA0-481C-B4F6-A03F6F571B02,(direct),(none),(not set),1,1,1,0,0,0.0
34397F7B-9CC0-4B22-8787-CA9DF086FB7B,(direct),(none),(not set),1,1,1,0,0,0.0
425395222.2,RotoWire,featuredtix,RWFT,1,1,1,0,0,0.0
434033054.2,(direct),(none),(not set),1,1,1,0,0,0.0
46CD474F-579E-4309-8777-8AE6DAE66AA7,(direct),(none),(not set),1,1,1,0,0,0.0
557207595.2,google,organic,(not set),1,1,1,0,0,0.0
612797416.2,google,organic,(not set),1,1,3,2,0,150.0
804305777.2,(direct),(none),(not set),1,1,1,0,0,0.0
897104853.2,google,organic,(not set),1,1,1,0,0,0.0
997442683.2,(direct),(none),(not set),1,1,1,0,0,0.0
D9ED173B-67F7-4A84-AE42-A6D33F0B6649,(direct),(none),(not set),1,1,1,0,0,0.0
1239025005,(direct),(none),(not set),1,1,1,0,0,0.0
1310040538,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1329148659,t.co,referral,(not set),1,1,1,0,0,0.0
1405675653,google,organic,(not set),1,1,1,0,0,0.0
1449974803,(direct),(none),(not set),1,1,1,0,0,0.0
1469525251,google,organic,(not set),1,1,1,0,0,0.0
1509223157,google,organic,(not set),1,1,1,0,0,0.0
1553821812,google,organic,(not set),1,1,1,0,0,0.0
1670122940,google,organic,(not set),1,1,2,1,0,75.0
1702285610,google,organic,(not set),1,1,1,0,0,0.0
1712387455,google,organic,(not set),1,1,1,0,0,0.0
1737726954,google,organic,(not set),1,1,1,0,0,0.0
1743072603,google,organic,(not set),1,1,1,0,0,0.0
1781128610,google,organic,(not set),1,1,1,0,0,0.0
1834278335,google,organic,(not set),1,1,1,0,0,0.0
1887920180,google,organic,(not set),1,1,1,0,0,0.0
19fbc8b0-466e-4b64-836e-26fa77f20329,(direct),(none),(not set),1,1,1,0,0,0.0
2100985384,google,organic,(not set),1,1,1,0,0,0.0
2130324398,(direct),(none),(not set),1,1,2,1,0,75.0
263130953.2,google,organic,(not set),1,1,1,0,0,0.0
273677527.2,google,organic,(not set),1,1,1,0,0,0.0
316030186.2,(direct),(none),(not set),1,1,1,0,0,0.0
4B89294C-773F-48B7-9204-CED8197ACC3B,(direct),(none),(not set),1,1,1,0,0,0.0
544049949.2,yahoo,organic,(not set),1,1,1,0,0,0.0
5e9c0c11-9a18-45a1-98ab-049210e374e9,(direct),(none),(not set),1,1,1,0,0,0.0
614161859.2,google,organic,(not set),1,1,1,0,0,0.0
617106BC-ADBE-4087-90DA-2837A2045E24,(direct),(none),(not set),1,1,1,0,0,0.0
6690cd21-d941-4a2b-ab87-88862cf5ebca,(direct),(none),(not set),1,1,1,0,0,0.0
66E3C994-7E9B-40B3-A355-FE3DE689F4DA,(direct),(none),(not set),1,1,1,0,0,0.0
672683913.2,google,organic,(not set),1,1,1,0,0,0.0
699271157.2,(direct),(none),(not set),1,1,1,0,0,0.0
82939399.16,google,organic,(not set),1,1,3,2,0,150.0
843927811.2,google,organic,(not set),1,1,1,0,0,0.0
910686182.2,google,organic,(not set),1,1,1,0,0,0.0
955152119.2,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
95DA23E9-DDFB-4D2C-966B-94634114D985,(direct),(none),(not set),1,1,1,0,0,0.0
967610093.2,google,organic,(not set),1,1,1,0,0,0.0
96A2015A-98B1-4CF1-A5AE-8DC27333F92B,(direct),(none),(not set),1,1,1,0,0,0.0
D03E203C-9BF3-4C14-996B-4DD66ED5D8CA,(direct),(none),(not set),1,1,1,0,0,0.0
1045409367,google,organic,(not set),1,1,28,27,0,2585.0
1067360138,google,organic,(not set),1,1,1,0,0,0.0
108737928.2,(direct),(none),(not set),1,1,1,0,0,0.0
1093198086,t.co,referral,(not set),1,1,1,0,0,0.0
1117830300,t.co,referral,(not set),1,1,1,0,0,0.0
1378643573,(direct),(none),(not set),1,1,1,0,0,0.0
1472924518,(direct),(none),(not set),1,1,1,0,0,0.0
1559480199,google,organic,(not set),1,1,2,1,0,75.0
1588716974,t.co,referral,(not set),1,1,1,0,0,0.0
1629815897,(direct),(none),(not set),1,1,1,0,0,0.0
174946668.2,(direct),(none),(not set),1,1,1,0,0,0.0
1909382844,google,organic,(not set),1,1,1,0,0,0.0
1960685468,google,organic,(not set),1,1,1,0,0,0.0
1AD40F46-24FE-49E0-947C-5B7109E42E81,(direct),(none),(not set),1,1,1,0,0,0.0
2097787702,(direct),(none),(not set),1,1,1,0,0,0.0
2240151F-A35F-4111-AD8B-EA799C2AE0E6,(direct),(none),(not set),1,1,1,0,0,0.0
286184839.2,t.co,referral,(not set),1,1,1,0,0,0.0
328884302.2,(direct),(none),(not set),1,1,1,0,0,0.0
370302706.2,google,organic,(not set),1,1,1,0,0,0.0
637225736.2,google,organic,(not set),1,1,1,0,0,0.0
690027052.2,google,organic,(not set),1,1,1,0,0,0.0
6d1939e5-9f28-4bb9-a6fd-aeef4bd8b397,(direct),(none),(not set),1,1,1,0,0,0.0
727117543.2,(direct),(none),(not set),1,1,1,0,0,0.0
757728930.2,google,organic,(not set),1,1,1,0,0,0.0
799723151.2,(direct),(none),(not set),1,1,1,0,0,0.0
805656525.2,(direct),(none),(not set),1,1,2,1,0,35.0
820567023.2,(direct),(none),(not set),1,1,1,0,0,0.0
962283566.2,t.co,referral,(not set),1,1,1,0,0,0.0
983075845.2,google,organic,(not set),1,1,1,0,0,0.0
e7e75f6a-fda3-42bb-9844-a75acbe629d0,(direct),(none),(not set),1,1,1,0,0,0.0
1110342967,google,organic,(not set),1,1,2,0,1,0.0
1207006230,(direct),(none),(not set),1,1,1,0,0,0.0
1276553334,t.co,referral,(not set),1,1,1,0,0,0.0
1304403158,google,organic,(not set),1,1,1,0,0,0.0
1491285378,google,organic,(not set),1,1,1,0,0,0.0
180950259.2,google,organic,(not set),1,1,1,0,0,0.0
1848319044,(direct),(none),(not set),1,1,1,0,0,0.0
1878815144,google,organic,(not set),1,1,1,0,0,0.0
1990704185,(direct),(none),(not set),1,1,2,1,0,75.0
2011520754,google,organic,(not set),1,1,1,0,0,0.0
2020592532,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
2040699828,google,organic,(not set),1,1,1,0,0,0.0
2111044833,(direct),(none),(not set),1,1,3,0,2,0.0
365869833.2,t.co,referral,(not set),1,1,1,0,0,0.0
390327446.2,google,organic,(not set),1,1,1,0,0,0.0
447127468.2,(direct),(none),(not set),1,1,1,0,0,0.0
454280378.2,t.co,referral,(not set),1,1,1,0,0,0.0
467380860.2,google,organic,(not set),1,1,1,0,0,0.0
543872373.2,google,organic,(not set),1,1,1,0,0,0.0
600772520.2,t.co,referral,(not set),1,1,1,0,0,0.0
62CFFF03-45FD-4D7D-97EE-FE5F47EB6DE0,(direct),(none),(not set),1,1,1,0,0,0.0
686556597.2,google,organic,(not set),1,1,1,0,0,0.0
814007923.2,t.co,referral,(not set),1,1,1,0,0,0.0
916464902.2,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
953D8463-3727-4190-AD7C-92D4F1E53758,(direct),(none),(not set),1,1,1,0,0,0.0
B6770B77-C615-4D7F-B240-68DCD3355CCC,(direct),(none),(not set),1,1,1,0,0,0.0
B7B66B49-BF43-4757-B2F4-FC72E131479C,(direct),(none),(not set),1,1,1,0,0,0.0
D24DFA84-216D-4666-8AF4-72DF94D8FBB9,(direct),(none),(not set),1,1,1,0,0,0.0
FCCD82B5-198F-46E8-BD15-FEF640BAFA3D,(direct),(none),(not set),1,1,1,0,0,0.0
1019137131,google,organic,(not set),1,1,1,0,0,0.0
1022346340,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1032141277,(direct),(none),(not set),1,1,1,0,0,0.0
1059658243,google,cpc,propswap-search-bonsai,1,1,2,0,0,0.0
1061173637,google,organic,(not set),1,1,1,0,0,0.0
1089955039,bing,organic,(not set),1,1,1,0,0,0.0
1138804521,(direct),(none),(not set),1,1,1,0,0,0.0
1216901216,(direct),(none),(not set),1,1,2,0,1,0.0
1259663214,google,organic,(not set),1,1,2,1,0,75.0
1288008637,t.co,referral,(not set),1,1,1,0,0,0.0
1362827670,google,organic,(not set),1,1,1,0,0,0.0
1464773926,google,organic,(not set),1,1,1,0,0,0.0
1534387105,(direct),(none),(not set),1,1,3,1,0,75.0
1630272889,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1639271517,google,organic,(not set),1,1,1,0,0,0.0
1660041702,google,organic,(not set),1,1,2,1,0,75.0
1672148114,(direct),(none),(not set),1,1,1,0,0,0.0
1743411150,google,organic,(not set),1,1,1,0,0,0.0
1811865461,t.co,referral,(not set),1,1,1,0,0,0.0
181711225.2,t.co,referral,(not set),1,1,1,0,0,0.0
1894430195,google,organic,(not set),1,1,9,8,0,4000.0
326549027.2,(direct),(none),(not set),1,1,1,0,0,0.0
438536050.2,yahoo,organic,(not set),1,1,3,2,0,150.0
495363909.2,t.co,referral,(not set),1,1,1,0,0,0.0
505444403.2,t.co,referral,(not set),1,1,1,0,0,0.0
516886929.2,google,organic,(not set),1,1,1,0,0,0.0
546277942.2,(direct),(none),(not set),1,1,1,0,0,0.0
633fa746-ccdb-41d0-9e1b-212320a7484f,(direct),(none),(not set),1,1,1,0,0,0.0
639D2454-B607-42B9-BA40-C0ABF7FA4F59,(direct),(none),(not set),1,1,1,0,0,0.0
64B06125-F1AA-418F-B9D5-566E2177901B,(direct),(none),(not set),1,1,1,0,0,0.0
720082EE-6480-4C80-BE4A-0855277C26B5,(direct),(none),(not set),1,1,1,0,0,0.0
721780137.2,(direct),(none),(not set),1,1,2,1,0,75.0
742175542.2,(direct),(none),(not set),1,1,1,0,0,0.0
830682448.2,(direct),(none),(not set),1,1,1,0,0,0.0
B69D15FB-8F75-4803-BD38-737CFBBA0F84,(direct),(none),(not set),1,1,1,0,0,0.0
B7E61C3F-2EF5-48A6-8667-51D3D11CC714,(direct),(none),(not set),1,1,1,0,0,0.0
0b930f22-46e9-4756-b4b1-38d5e8fb9ee6,(direct),(none),(not set),1,1,2,0,0,0.0
101574805.2,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1035260842,(direct),(none),(not set),1,1,1,0,0,0.0
107828174.2,google,organic,(not set),1,1,1,0,0,0.0
1110573530,t.co,referral,(not set),1,1,1,0,0,0.0
1185813193,google,organic,(not set),1,1,1,0,0,0.0
1247353599,google,cpc,propswap-search-bonsai,1,1,5,4,0,175.0
1274415759,google,organic,(not set),1,1,2,1,0,75.0
1458215532,google,organic,(not set),1,1,1,0,0,0.0
1462858251,RotoWire,homepagetakeover,RWHPT,1,1,2,1,0,75.0
1472913906,(direct),(none),(not set),1,1,1,0,0,0.0
1487363103,(direct),(none),(not set),1,1,1,0,0,0.0
1506262906,google,organic,(not set),1,1,1,0,0,0.0
1650818192,google,organic,(not set),1,1,1,0,0,0.0
1672D64D-643D-4A59-B00D-911E2814FD60,(direct),(none),(not set),1,1,1,0,0,0.0
1826788475,google,organic,(not set),1,1,1,0,0,0.0
2101071777,google,organic,(not set),1,1,1,0,0,0.0
320017807.2,google,organic,(not set),1,1,2,1,0,75.0
3b15e5d9-b5b8-4b8d-b8d7-3b550e43b8bf,(direct),(none),(not set),1,1,1,0,0,0.0
430833637.2,google,organic,(not set),1,1,1,0,0,0.0
466907385.2,google,organic,(not set),1,1,1,0,0,0.0
518946827.2,RotoWire,homepagetakeover,RWHPT,1,1,1,0,0,0.0
564010052.2,(direct),(none),(not set),1,1,1,0,0,0.0
609818203.2,google,organic,(not set),1,1,1,0,0,0.0
617269480.2,google,organic,(not set),1,1,2,1,0,100.0
676494196.2,google,organic,(not set),1,1,2,1,0,750.0
704997714.2,t.co,referral,(not set),1,1,1,0,0,0.0
712553650.2,(direct),(none),(not set),1,1,1,0,0,0.0
7E79DC8E-2E7E-428A-88AF-DEE8D74229C9,(direct),(none),(not set),1,1,1,0,0,0.0
816676626.2,pregame.com,referral,(not set),1,1,1,0,0,0.0
853583667.2,t.co,referral,(not set),1,1,1,0,0,0.0
874316148.2,google,organic,(not set),1,1,1,0,0,0.0
914D71AE-B514-41CC-9C2C-71AD0366EE7B,(direct),(none),(not set),1,1,1,0,0,0.0
E6D77FF2-CF90-4F76-B14C-8CF5ED59032A,(direct),(none),(not set),1,1,1,0,0,0.0
e1fc0500-6f23-439e-93bb-a344aab83802,(direct),(none),(not set),1,1,1,0,0,0.0
1168302185,t.co,referral,(not set),1,1,1,0,0,0.0
1251345146,google,organic,(not set),1,1,2,1,0,75.0
129573024.2,t.co,referral,(not set),1,1,1,0,0,0.0
1382392417,google,organic,(not set),1,1,2,0,0,0.0
1418721683,google,organic,(not set),1,1,1,0,0,0.0
1629741412,google,organic,(not set),1,1,2,0,0,0.0
1882094878,google,organic,(not set),1,1,2,1,0,75.0
198210217.2,(direct),(none),(not set),1,1,1,0,0,0.0
2017832594,google,cpc,search-google-sellercamp,1,1,1,0,0,0.0
2096006445,(direct),(none),(not set),1,1,1,0,0,0.0
2098459018,(direct),(none),(not set),1,1,2,0,0,0.0
2115066312,google,organic,(not set),1,1,2,1,0,75.0
2115880417,(direct),(none),(not set),1,1,1,0,0,0.0
517495991.2,google,organic,(not set),1,1,1,0,0,0.0
586331613.2,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
6777BE77-D34F-4723-8066-33DB8CD16627,(direct),(none),(not set),1,1,1,0,0,0.0
6E31BE7F-1F2E-4F2C-8D29-5A9B46F7B532,(direct),(none),(not set),1,1,1,0,0,0.0
6ECE5A49-7997-49B0-8D6B-86D2F799CD3F,(direct),(none),(not set),1,1,1,0,0,0.0
798360896.2,google,organic,(not set),1,1,1,0,0,0.0
7F00E481-0EB1-49D1-B91A-CF77ABFAFEFD,(direct),(none),(not set),1,1,2,0,0,0.0
BF57B706-D0A8-4269-A6E1-ED43FEA7AF70,(direct),(none),(not set),1,1,1,0,0,0.0
F7C39EBE-FFCA-40EE-933F-54EC3BB1F598,(direct),(none),(not set),1,1,1,0,0,0.0
e29e588b-d87c-4673-9cec-686aeca54b04,(direct),(none),(not set),1,1,1,0,0,0.0
1045794116,google,organic,(not set),1,1,2,1,0,25.0
1180739945,t.co,referral,(not set),1,1,1,0,0,0.0
1204118371,t.co,referral,(not set),1,1,1,0,0,0.0
1343435443,t.co,referral,(not set),1,1,1,0,0,0.0
14a2913c-5819-421b-9225-d44559047132,(direct),(none),(not set),1,1,1,0,0,0.0
1576803955,google,organic,(not set),1,1,2,0,1,0.0
1674262161,t.co,referral,(not set),1,1,1,0,0,0.0
1707361898,(direct),(none),(not set),1,1,2,1,0,75.0
1716683289,(direct),(none),(not set),1,1,2,1,0,75.0
1779177861,(direct),(none),(not set),1,1,1,0,0,0.0
1781520749,google,organic,(not set),1,1,1,0,0,0.0
